epoch,train_loss,train_acc,test_loss,test_acc
1,5.058655307406471,0.6060606060606061,4.4713969230651855,5.454545454545454
2,4.286344709850493,5.606060606060606,3.7319372381482805,11.818181818181818
3,3.637444007964361,15.303030303030303,4.465732063565936,3.6363636363636362
4,3.1162208943139937,23.484848484848484,2.9698402541024342,24.545454545454547
5,2.621772970472063,34.39393939393939,2.2953143971306935,40.45454545454545
6,2.27371240797497,41.515151515151516,2.1594937528882707,47.72727272727273
7,1.8772118318648565,51.36363636363637,2.317084380558559,37.72727272727273
8,1.5496528886613392,62.27272727272727,1.8422616039003645,52.27272727272727
9,1.3715720006397791,65.9090909090909,1.8894914558955602,53.18181818181818
10,1.186252338545663,72.42424242424242,1.7914005177361625,50.0
11,0.9546023607254028,77.27272727272727,1.4210888402802604,62.27272727272727
12,0.8225404506637937,81.96969696969697,1.0070877756391252,75.9090909090909
13,0.655174617256437,86.51515151515152,1.161985925265721,67.27272727272727
14,0.5277765677088783,90.3030303030303,0.9223300984927586,76.36363636363636
15,0.467385858297348,92.57575757575758,0.8859948515892029,77.72727272727273
16,0.36883901059627533,94.24242424242425,0.6414943848337445,85.45454545454545
17,0.2826653335775648,96.51515151515152,0.7522950002125331,81.81818181818181
18,0.24966382057893843,96.21212121212122,0.5911274680069515,85.45454545454545
19,0.23168202596051352,96.66666666666667,0.5344106767858777,84.54545454545455
20,0.18823278766302837,97.42424242424242,0.5640016411031995,86.36363636363636
21,0.18377222511030378,97.42424242424242,0.5650408438273838,85.0
22,0.18539007327386312,96.96969696969697,0.8602402210235596,75.0
23,0.14963469264053164,98.03030303030303,0.5010068586894444,84.0909090909091
24,0.12536242480079332,99.24242424242425,0.4001320259911673,89.0909090909091
25,0.09791059348554838,99.54545454545455,0.4416994793074472,85.45454545454545
26,0.08374926288213048,99.54545454545455,0.4736562498978206,85.0
27,0.08623692091731798,99.39393939393939,0.5516006180218288,85.0
28,0.07375219881179787,99.39393939393939,0.3867002874612808,90.45454545454545
29,0.08623322418757848,99.0909090909091,0.43175280945641653,89.0909090909091
30,0.09390952225242342,98.48484848484848,0.4795468066419874,87.27272727272727
31,0.06712703060890947,99.39393939393939,0.4597639654363905,88.63636363636364
32,0.06551013248307365,99.24242424242425,0.6562939839703696,81.36363636363636
33,0.05762744898952189,99.6969696969697,0.5335892566612789,86.36363636363636
34,0.044178319828850884,99.6969696969697,0.30689647580896107,91.81818181818181
35,0.03781407406287534,99.6969696969697,0.35449353073324474,89.54545454545455
36,0.047896927843491234,99.54545454545455,0.30501374176570345,90.9090909090909
37,0.043017794599845297,99.54545454545455,0.3484343375478472,90.0
38,0.036794298372807954,99.84848484848484,0.2526511869260243,93.63636363636364
39,0.020904638272311007,100.0,0.2115858867764473,93.63636363636364
40,0.02167891464861376,100.0,0.21528843470982142,95.0
41,0.018530710378573054,99.84848484848484,0.24244994989463262,94.0909090909091
42,0.01902538923812764,100.0,0.19647271079676493,94.54545454545455
43,0.01339945052972152,100.0,0.17422644793987274,95.45454545454545
44,0.010382450806597868,100.0,0.20243802666664124,93.63636363636364
45,0.014266853442504293,99.84848484848484,0.303005046078137,90.45454545454545
46,0.01160598603919858,100.0,0.19316646776029042,96.81818181818181
47,0.011324093987544378,100.0,0.20815373957157135,94.0909090909091
48,0.010330272816298973,100.0,0.17242182897669928,95.9090909090909
49,0.010351884666652907,100.0,0.18331857132060186,95.0
50,0.009497001445630477,100.0,0.1962250087942396,93.63636363636364
51,0.007254128011741808,100.0,0.19280256863151277,94.54545454545455
52,0.006097440419363834,100.0,0.1622862975512232,95.9090909090909
53,0.008042748862256607,100.0,0.15737180411815643,96.36363636363636
54,0.006492875649460724,100.0,0.15789485509906495,97.27272727272727
55,0.004670278535091451,100.0,0.16065379977226257,95.9090909090909
56,0.00572800876883169,100.0,0.1680176364524024,95.0
57,0.005218762394395613,100.0,0.16980949363538198,95.45454545454545
58,0.006689773894669045,100.0,0.15120819211006165,95.9090909090909
59,0.006835308103334336,100.0,0.17031198952879226,95.9090909090909
60,0.006102881028449961,100.0,0.16135319535221374,95.45454545454545
61,0.005371128231109608,100.0,0.16698102227279119,95.0
62,0.0043989538126403376,100.0,0.1590723352772849,95.9090909090909
63,0.0040665361586780776,100.0,0.15475313578333175,95.9090909090909
64,0.0048560969243269594,100.0,0.14651676373822348,95.9090909090909
65,0.004524985350491036,100.0,0.14818650164774486,95.9090909090909
66,0.004451470050428595,100.0,0.17757670687777655,95.45454545454545
67,0.003938397691984262,100.0,0.1682661303452083,95.0
68,0.0037485119897783512,100.0,0.15371179899999074,95.45454545454545
69,0.0037076715546260986,100.0,0.15153864664690836,95.45454545454545
70,0.0036927262831124522,100.0,0.1473829054406711,95.45454545454545
71,0.003304447102848263,100.0,0.14970149206263678,95.0
72,0.003743951619114904,100.0,0.15087598775114333,95.9090909090909
73,0.0029725212093797467,100.0,0.14853377427373612,96.36363636363636
74,0.0028586448835475104,100.0,0.14729824555771692,95.9090909090909
75,0.0033438873055967547,100.0,0.14547339613948548,96.36363636363636
76,0.0038773944279888554,100.0,0.1412993563073022,96.36363636363636
77,0.002876077240909494,100.0,0.14463097815002715,95.45454545454545
78,0.00362752611926269,100.0,0.14312987987484252,95.45454545454545
79,0.002775336072469751,100.0,0.1414022594690323,95.9090909090909
80,0.003143389925493726,100.0,0.1391319079058511,96.36363636363636
81,0.004071164621217619,100.0,0.1382334977388382,96.36363636363636
82,0.0032534238472137424,100.0,0.13752434083393641,96.36363636363636
83,0.003119899863598957,100.0,0.13941080548933574,95.9090909090909
84,0.0028262182105598705,100.0,0.13944447572742188,96.36363636363636
85,0.0029050876951909493,100.0,0.13747668372733252,96.36363636363636
86,0.003509539916800956,100.0,0.13719743277345384,96.36363636363636
87,0.002773366896213875,100.0,0.1348384033356394,96.36363636363636
88,0.0033340345059211054,100.0,0.13697197714022227,96.36363636363636
89,0.002926528481544838,100.0,0.1385691495878356,95.45454545454545
90,0.0026879048839743647,100.0,0.13766810191529139,95.9090909090909
91,0.002267800809238993,100.0,0.13754117275987351,96.36363636363636
92,0.0033197376622064482,100.0,0.13740734543119157,96.36363636363636
93,0.002738372572431607,100.0,0.13864678463765553,96.36363636363636
94,0.002764419799426659,100.0,0.13961836908544814,96.36363636363636
95,0.0029083660892432646,100.0,0.13955984051738465,95.9090909090909
96,0.0027165001845874245,100.0,0.13855161943605968,96.36363636363636
97,0.0033660881454125047,100.0,0.13347615195172174,96.36363636363636
98,0.0024437797588429283,100.0,0.1364268245441573,96.36363636363636
99,0.0031271493394992183,100.0,0.13895092478820256,96.81818181818181
100,0.0028340869827107305,100.0,0.13846642949751445,96.36363636363636
