epoch,train_loss,train_acc,test_loss,test_acc
90,0.0028503414720208163,100.0,0.12740845126765116,96.36363636363636
91,0.0028379186045467144,100.0,0.12410280321325574,96.36363636363636
92,0.0026804617373272777,100.0,0.12398691129471574,96.36363636363636
93,0.0029362047068952095,100.0,0.119711787839021,96.81818181818181
94,0.0025930072546803524,100.0,0.12244075616555554,96.36363636363636
95,0.002676979167431238,100.0,0.11915754846164159,96.36363636363636
96,0.002580201153510383,100.0,0.12454346567392349,96.81818181818181
97,0.003257490600281883,100.0,0.12608355336955615,96.81818181818181
98,0.002805775491565111,100.0,0.12260593926267964,96.36363636363636
99,0.003255234914831817,100.0,0.12828955879168852,96.36363636363636
100,0.0033104936093358056,100.0,0.12355551389711243,96.36363636363636
